Gender,Age,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Last_login,Member_since,Number_of_Comments_in_public_forum,Number_of_offline_meetings_attended,Profile_pictures,Risk,Days,Total_chat_time,Friends
female,29.5,Non_Verified,bisexual,Dominant,Nobody_but_maybe,before_1073_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.7,Non_Verified,Heterosexual,Dominant,Women,before_980_days,2014-05-22,2,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.8,Non_Verified,Heterosexual,Switch,Men_and_Women,before_22_days,2011-10-04,322,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
male,51.4,Non_Verified,Heterosexual,Switch,Nobody,before_1072_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,23.7,Non_Verified,Homosexual,Submisive,Nobody,before_631_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.8,Non_Verified,Heterosexual,Dominant,Nobody,before_1073_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,37.6,Non_Verified,bisexual,Switch,Nobody,before_1073_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.8,Non_Verified,Heterosexual,Submisive,Nobody,before_2198_days,2011-10-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,44.6,Non_Verified,Heterosexual,Dominant,Nobody,before_1073_days,2014-05-22,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.9,Non_Verified,Heterosexual,Switch,Nobody,before_1070_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,43.6,Non_Verified,bicurious,Dominant,Nobody_but_maybe,before_283_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.0,Non_Verified,Heterosexual,Switch,Nobody,before_800_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.1,Non_Verified,Heterosexual,Dominant,Nobody,before_1072_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.9,Non_Verified,Heterosexual,Dominant,Nobody,before_3_days,2014-05-23,95,4.0,8.0,unknown_risk,12,0 days 03:26:00.000000000,12.0
male,52.9,Non_Verified,Homosexual,Submisive,Men,before_567_days,2011-10-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,47.3,Non_Verified,bisexual,Switch,Nobody_but_maybe,before_152_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.3,Non_Verified,Heterosexual,Dominant,Nobody,before_111_days,2014-05-23,6,0.0,0.0,unknown_risk,00,0 days 00:19:00.000000000,
male,29.5,Non_Verified,Heterosexual,Dominant,Women,before_298_days,2014-05-23,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,49.9,Non_Verified,Heterosexual,Dominant,Men,before_955_days,2014-05-23,0,0.0,2.0,unknown_risk,00,0 days 00:08:00.000000000,
male,34.6,Non_Verified,Heterosexual,Switch,Nobody,before_770_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.3,Non_Verified,Heterosexual,Switch,Nobody,before_1071_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,44.3,Non_Verified,bicurious,Dominant,Nobody,before_1071_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.1,Non_Verified,Heterosexual,Switch,Nobody,before_2210_days,2011-11-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,30.6,Non_Verified,bicurious,Switch,Nobody,before_1056_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,27.2,Non_Verified,Heterosexual,Submisive,Men,before_907_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,27.2,Non_Verified,bisexual,Switch,Nobody,before_999_days,2014-05-24,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.6,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,before_832_days,2014-05-24,1,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.2,Non_Verified,Heterosexual,Switch,Nobody,before_1049_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,50.5,Non_Verified,bisexual,Dominant,Nobody,before_2319_days,2009-12-12,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,46.2,Non_Verified,bisexual,Dominant,Nobody,before_2210_days,2011-11-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.4,Non_Verified,bicurious,Switch,Women,before_73_days,2014-05-24,9,0.0,0.0,unknown_risk,00,0 days 00:05:00.000000000,
male,24.6,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_1_days,2014-05-24,0,0.0,5.0,unknown_risk,00,0 days 00:00:00.000000000,2.0
male,59.0,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_139_days,2014-05-24,2,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
male,27.2,Non_Verified,Heterosexual,Switch,Women,before_1051_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.3,Non_Verified,bicurious,Switch,Nobody,before_1071_days,2014-05-24,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.8,Non_Verified,Heterosexual,Dominant,Nobody,before_1042_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,41.4,Non_Verified,Heterosexual,Submisive,Men,before_56_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:32:00.000000000,
male,29.0,Non_Verified,bisexual,Submisive,Men_and_Women,before_497_days,2011-11-04,0,0.0,0.0,unknown_risk,00,0 days 00:07:00.000000000,1.0
male,28.7,Verified,bisexual,Dominant,Nobody_but_maybe,before_10_days,2014-05-25,0,0.0,1.0,unknown_risk,00,0 days 01:11:00.000000000,14.0
male,27.8,Non_Verified,Heterosexual,Dominant,Nobody,before_1068_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.3,Non_Verified,Heterosexual,Dominant,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,44.2,Non_Verified,Heterosexual,Dominant,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.2,Non_Verified,Heterosexual,Submisive,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.5,Non_Verified,bicurious,Submisive,Men_and_Women,before_5_days,2014-05-25,0,0.0,11.0,unknown_risk,00,0 days 00:00:00.000000000,
male,26.1,Non_Verified,bicurious,Dominant,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,49.2,Non_Verified,Heterosexual,Dominant,Nobody,before_1058_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,30.0,Non_Verified,bisexual,Submisive,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,37.0,Non_Verified,Heterosexual,Dominant,Nobody,before_1698_days,2011-11-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,27.3,Non_Verified,Heterosexual,Switch,Nobody,before_1070_days,2014-05-25,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.8,Non_Verified,bicurious,Switch,Men_and_Women,before_919_days,2014-05-25,2,1.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
female,25.5,Non_Verified,Heterosexual,Submisive,Nobody,before_1062_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.1,Non_Verified,Heterosexual,Submisive,Nobody,before_397_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.8,Non_Verified,Heterosexual,Dominant,Nobody,before_3_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.8,Non_Verified,Heterosexual,Dominant,Nobody,before_890_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,34.4,Non_Verified,Heterosexual,Switch,Nobody,before_274_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:01:00.000000000,
male,45.6,Non_Verified,Heterosexual,Submisive,Nobody,before_1024_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,26.3,Non_Verified,bisexual,Submisive,Nobody,before_1056_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:03:00.000000000,
male,42.0,Non_Verified,bisexual,Switch,Nobody,before_1068_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.2,Non_Verified,Heterosexual,Dominant,Women,before_1_days,2014-05-26,29,0.0,1.0,unknown_risk,10,0 days 03:22:00.000000000,1.0
female,26.9,Non_Verified,bicurious,Dominant,Men,before_40_days,2014-05-26,5,0.0,5.0,unknown_risk,00,0 days 00:21:00.000000000,4.0
male,32.8,Non_Verified,Homosexual,Submisive,Nobody,before_3_days,2014-05-26,13,0.0,16.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
female,28.7,Non_Verified,bisexual,Submisive,Nobody,before_2209_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.9,Non_Verified,Heterosexual,Switch,Women,before_68_days,2014-05-26,0,0.0,1.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
male,28.2,Non_Verified,Heterosexual,Dominant,Women,before_52_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.0,Non_Verified,Heterosexual,Submisive,Nobody,before_1069_days,2014-05-26,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,35.7,Non_Verified,Heterosexual,Dominant,Nobody,before_1676_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.8,Non_Verified,Heterosexual,Switch,Nobody,before_1068_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,21.7,Non_Verified,Homosexual,Submisive,Nobody,before_1040_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,30.1,Non_Verified,Heterosexual,Submisive,Nobody,before_54_days,2014-05-27,39,7.0,12.0,unknown_risk,01,0 days 00:10:00.000000000,18.0
male,48.0,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_853_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.7,Non_Verified,Heterosexual,Dominant,Women,before_754_days,2014-05-27,1,0.0,0.0,unknown_risk,00,0 days 00:12:00.000000000,
male,28.8,Non_Verified,Heterosexual,Submisive,Nobody,before_1068_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.8,Verified,Heterosexual,Switch,Nobody,before_11_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 02:24:00.000000000,
male,36.9,Non_Verified,Heterosexual,Dominant,Nobody,before_2181_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,46.5,Non_Verified,Heterosexual,Switch,Women,before_210_days,2014-05-27,1,0.0,0.0,unknown_risk,01,0 days 04:18:00.000000000,
male,49.6,Non_Verified,Heterosexual,Dominant,Women,before_712_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:54:00.000000000,
male,41.1,Non_Verified,Heterosexual,Switch,Nobody,before_2209_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,49.4,Non_Verified,Heterosexual,Switch,Nobody,before_122_days,2014-05-27,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.6,Non_Verified,Heterosexual,Switch,Nobody,before_1052_days,2014-05-27,0,0.0,1.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.6,Non_Verified,Heterosexual,Switch,Nobody,before_1067_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.8,Verified,bicurious,Dominant,Nobody_but_maybe,before_103_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,28.5,Non_Verified,bisexual,Dominant,Nobody,before_413_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,54.5,Non_Verified,Heterosexual,Dominant,Nobody,before_55_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:02:00.000000000,
male,52.1,Non_Verified,Heterosexual,Dominant,Nobody,before_950_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.2,Non_Verified,Heterosexual,Dominant,Nobody,before_936_days,2014-05-28,0,0.0,23.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.6,Non_Verified,bicurious,Submisive,Women,before_2_days,2009-12-13,25,0.0,4.0,unknown_risk,00,0 days 22:05:00.000000000,
male,43.5,Non_Verified,Heterosexual,Switch,Nobody,before_2209_days,2011-12-04,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.4,Non_Verified,Heterosexual,Switch,Nobody,before_43_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:11:00.000000000,
male,38.9,Non_Verified,Heterosexual,Dominant,Nobody,before_1030_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,24.6,Non_Verified,Heterosexual,Dominant,Nobody,before_1067_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,44.2,Non_Verified,bisexual,Submisive,Nobody,before_2208_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,52.7,Non_Verified,Heterosexual,Dominant,Nobody,before_88_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.9,Non_Verified,bicurious,Submisive,Women,before_701_days,2014-05-28,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,23.9,Non_Verified,Heterosexual,Switch,Nobody,before_675_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,21.1,Non_Verified,bicurious,Submisive,Men,before_29_days,2014-05-29,3,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,5.0
female,27.7,Non_Verified,Heterosexual,Switch,Nobody,before_880_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.9,Non_Verified,Heterosexual,Dominant,Women,before_187_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.7,Non_Verified,Heterosexual,Switch,Nobody,before_1066_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,56.3,Non_Verified,Heterosexual,Submisive,Nobody,before_1041_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,30.3,Non_Verified,Heterosexual,Submisive,Nobody,before_1048_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.7,Non_Verified,Heterosexual,Dominant,,before_1_days,2014-05-29,0,0.0,2.0,unknown_risk,00,0 days 00:04:00.000000000,1.0
male,31.8,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_770_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.9,Non_Verified,bisexual,Switch,Nobody,before_1817_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,27.2,Non_Verified,Heterosexual,Submisive,Men,before_1057_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
male,62.7,Non_Verified,Heterosexual,Dominant,Nobody,before_1066_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.3,Non_Verified,bisexual,Dominant,Nobody,before_1065_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,35.2,Non_Verified,Heterosexual,Submisive,Women,before_1_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.7,Non_Verified,Heterosexual,Dominant,Nobody,before_992_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.1,Non_Verified,Heterosexual,Submisive,Women,before_1_days,2011-04-13,16,0.0,33.0,unknown_risk,00,0 days 00:34:00.000000000,1.0
male,47.2,Non_Verified,Heterosexual,Dominant,Women,before_3_days,2014-05-29,3,0.0,0.0,unknown_risk,00,0 days 03:47:00.000000000,
male,37.6,Verified,Heterosexual,Dominant,Nobody_but_maybe,before_959_days,2014-05-29,0,0.0,0.0,unknown_risk,01,0 days 10:15:00.000000000,1.0
male,22.4,Non_Verified,Heterosexual,Switch,Nobody,before_968_days,2014-05-29,3,0.0,0.0,unknown_risk,00,0 days 00:08:00.000000000,
male,29.8,Non_Verified,Heterosexual,Switch,Nobody,before_1065_days,2014-05-29,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,35.2,Non_Verified,Heterosexual,Submisive,Nobody,before_2208_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,21.9,Non_Verified,Heterosexual,Submisive,Nobody,before_1065_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.4,Non_Verified,Heterosexual,Dominant,Women,before_1_days,2014-05-30,2,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.4,Non_Verified,Heterosexual,Dominant,Nobody,before_1065_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.1,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,before_1014_days,2014-05-30,3,0.0,4.0,unknown_risk,00,0 days 02:47:00.000000000,
male,36.5,Non_Verified,bicurious,Submisive,Women,before_106_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,33.3,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,before_3_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 09:09:00.000000000,1.0
female,40.6,Non_Verified,Heterosexual,Dominant,Nobody,before_158_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,42.2,Non_Verified,Heterosexual,Dominant,Women,before_9_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,30.0,Non_Verified,Heterosexual,Switch,Women,before_377_days,2014-05-30,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,30.6,Non_Verified,bisexual,Switch,Men,before_1159_days,2011-04-13,0,0.0,4.0,unknown_risk,00,0 days 00:00:00.000000000,
male,22.9,Non_Verified,Heterosexual,Submisive,Nobody,before_1064_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,36.8,Non_Verified,Heterosexual,Dominant,Nobody,before_22_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,32.0,Non_Verified,bicurious,Submisive,Men,before_1058_days,2014-05-31,0,0.0,2.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.4,Non_Verified,bisexual,Switch,Nobody,before_956_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,40.5,Non_Verified,Heterosexual,Submisive,Nobody,before_2207_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,38.1,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_113_days,2014-05-31,214,0.0,0.0,unknown_risk,02,0 days 14:42:00.000000000,3.0
male,48.9,Non_Verified,Homosexual,Submisive,Men,before_377_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:05:00.000000000,
female,31.8,Non_Verified,Heterosexual,Submisive,Nobody,before_1019_days,2014-05-31,1,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,1.0
male,30.6,Non_Verified,bicurious,Dominant,Nobody,before_1024_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,33.1,Non_Verified,Heterosexual,Submisive,Nobody,before_474_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,57.7,Non_Verified,Heterosexual,Dominant,Women,before_3_days,2011-04-13,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,28.7,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,before_1_days,2014-05-31,12,0.0,1.0,unknown_risk,02,0 days 09:26:00.000000000,12.0
male,36.3,Non_Verified,Heterosexual,Submisive,Nobody,before_1064_days,2014-05-31,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.3,Non_Verified,Heterosexual,Dominant,Women,before_1032_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,28.4,Non_Verified,Heterosexual,Submisive,Nobody,before_2049_days,2011-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,44.6,Non_Verified,Heterosexual,Submisive,Nobody,before_628_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.2,Non_Verified,Heterosexual,Dominant,Women,before_668_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.0,Non_Verified,Heterosexual,Dominant,Women,before_188_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,31.0,Non_Verified,bicurious,Dominant,Nobody,before_1036_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,39.1,Non_Verified,Heterosexual,Submisive,Nobody,before_12_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,25.3,Non_Verified,Heterosexual,Switch,Nobody,before_13_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,43.5,Non_Verified,Heterosexual,Submisive,Nobody,before_377_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:21:00.000000000,1.0
female,27.4,Non_Verified,Heterosexual,Switch,Nobody,before_1063_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,3.0
male,35.0,Non_Verified,bisexual,Switch,Nobody,before_92_days,2011-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,29.7,Non_Verified,Heterosexual,Dominant,Nobody,before_363_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,50.9,Non_Verified,Heterosexual,Switch,Nobody,before_14_days,2014-01-06,1,0.0,23.0,unknown_risk,00,0 days 00:57:00.000000000,2.0
male,49.8,Non_Verified,Heterosexual,Submisive,Women,before_3_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 03:14:00.000000000,
female,47.9,Non_Verified,Heterosexual,Switch,Nobody,before_1063_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,28.0,Non_Verified,Heterosexual,Submisive,Men_and_Women,before_1030_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:05:00.000000000,4.0
male,53.3,Non_Verified,bisexual,Submisive,Nobody,before_1767_days,2011-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,21.9,Non_Verified,Heterosexual,Submisive,Nobody,before_184_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
female,22.0,Non_Verified,Heterosexual,Submisive,Nobody,before_371_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,46.6,Non_Verified,Heterosexual,Dominant,Nobody,before_758_days,2014-01-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,43.6,Non_Verified,bisexual,Switch,Nobody,before_1062_days,2014-02-06,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
male,40.6,Non_Verified,Heterosexual,Submisive,Women,before_86_days,2014-02-06,0,0.0,1.0,unknown_risk,00,0 days 00:00:00.000000000,
male,45.6,Non_Verified,Heterosexual,Dominant,Nobody,before_2207_days,2011-04-14,0,0.0,0.0,unknown_risk,00,0 days 00:00:00.000000000,
